id,media_type,title,date,popularity,vote_average,vote_count,original_language,origin_country_code,genres
200875,tv,IT: Welcome to Derry,2025-10-26,495.1241,8.256,937,en,US,Drama; Mystery
425274,movie,Now You See Me: Now You Don't,2025-11-12,470.6124,6.402,499,en,,Thriller; Crime; Mystery
1223601,movie,Sisu: Road to Revenge,2025-10-21,399.919,7.792,166,fi,,Action; War
798645,movie,The Running Man,2025-11-11,369.9614,6.881,633,en,,Action; Thriller; Science Fiction
1084242,movie,Zootopia 2,2025-11-26,365.9541,7.6,654,en,,Animation; Comedy; Adventure; Family; Mystery
812583,movie,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,314.9768,7.314,764,en,,Thriller; Mystery; Comedy
83533,movie,Avatar: Fire and Ash,2025-12-17,287.0338,7.208,192,en,,Science Fiction; Adventure; Fantasy
1196067,movie,Worldbreaker,2025-10-30,265.9325,6.4,19,en,,Science Fiction; Action
1217602,movie,London Calling,2025-09-18,214.7484,7.036,55,en,,Action; Crime; Comedy; Thriller
1387382,movie,Hunting Season,2025-12-05,202.8865,7.013,39,en,,Action; Drama; Thriller
279041,tv,Speed and Love,2025-12-12,178.0366,8.0,1,zh,CN,Drama
1228246,movie,Five Nights at Freddy's 2,2025-12-03,170.8971,6.343,197,en,,Horror; Thriller
533533,movie,TRON: Ares,2025-10-08,167.7787,6.567,770,en,,Science Fiction; Adventure; Action
240459,tv,Spartacus: House of Ashur,2025-12-05,151.0905,6.301,83,en,US,Drama; Action & Adventure
1180831,movie,Troll 2,2025-11-30,143.1386,6.647,286,no,,Action; Fantasy; Thriller
755898,movie,War of the Worlds,2025-07-29,139.7636,4.274,783,en,,Science Fiction; Thriller
1218925,movie,Chainsaw Man - The Movie: Reze Arc,2025-09-19,138.5561,8.3,445,ja,,Animation; Action; Romance; Fantasy
279601,tv,Man vs Baby,2025-12-11,130.6124,6.814,78,en,GB,Comedy; Family
1242898,movie,Predator: Badlands,2025-11-05,127.5175,7.324,651,en,,Action; Science Fiction; Adventure
1419406,movie,The Shadow's Edge,2025-08-16,127.3739,6.546,162,zh,,Action; Crime; Thriller
1083637,movie,Kantara - A Legend: Chapter 1,2025-10-01,126.3175,7.038,53,kn,,Action; Drama; Fantasy
1379963,movie,Tell Me Softly,2025-12-11,115.0676,6.011,47,es,,Romance; Drama
1422096,movie,Good Boy,2025-10-01,98.574,6.781,370,en,,Horror; Thriller
225171,tv,Pluribus,2025-11-06,98.5321,7.956,249,en,US,Drama; Sci-Fi & Fantasy
1291608,movie,Dhurandhar,2025-12-05,98.0379,6.317,82,hi,,Action; Thriller
259886,tv,The War Between the Land and the Sea,2025-12-07,94.1743,7.0,51,en,GB,Sci-Fi & Fantasy; Drama
277752,tv,City of Shadows,2025-12-12,92.3162,7.0,17,es,ES,Crime; Mystery
1311031,movie,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025-07-18,92.0121,7.628,603,ja,,Animation; Action; Fantasy
1062722,movie,Frankenstein,2025-10-17,85.227,7.727,2288,en,,Drama; Fantasy; Horror
1246049,movie,Dracula,2025-07-30,85.0774,7.133,636,fr,,Horror; Fantasy; Romance
1448560,movie,Wildcat,2025-11-19,82.4707,6.24,48,en,,Action; Thriller; Crime
294968,tv,Los Protegidos: Un nuevo poder,2025-12-14,80.3647,8.7,3,es,ES,Sci-Fi & Fantasy; Drama
